Date,Open,High,Low,Close,Adj Close,Volume
2022-10-17,8250.000000,8300.000000,8175.000000,8250.000000,8018.615723,56387500
2022-10-18,8275.000000,8475.000000,8250.000000,8300.000000,8067.212402,85665300
2022-10-19,8250.000000,8350.000000,8225.000000,8275.000000,8042.914063,66753500
2022-10-20,8250.000000,8500.000000,8250.000000,8500.000000,8261.603516,91812300
2022-10-21,8450.000000,8725.000000,8450.000000,8650.000000,8407.397461,122777800
2022-10-24,8750.000000,8900.000000,8725.000000,8900.000000,8650.384766,89416500
2022-10-25,8825.000000,8875.000000,8700.000000,8700.000000,8455.994141,84696300
2022-10-26,8625.000000,8650.000000,8550.000000,8550.000000,8310.201172,98962100
2022-10-27,8550.000000,8700.000000,8550.000000,8700.000000,8455.994141,77003400
2022-10-28,8650.000000,8750.000000,8650.000000,8750.000000,8504.591797,84980600
2022-10-31,8850.000000,8850.000000,8775.000000,8800.000000,8553.189453,138922800
2022-11-01,9000.000000,9000.000000,8725.000000,8800.000000,8553.189453,118118400
2022-11-02,8800.000000,8825.000000,8725.000000,8750.000000,8504.591797,68323600
2022-11-03,8700.000000,8825.000000,8700.000000,8800.000000,8553.189453,81856300
2022-11-04,8775.000000,8800.000000,8675.000000,8775.000000,8528.890625,84458300
2022-11-07,8725.000000,8850.000000,8675.000000,8850.000000,8601.787109,94794000
2022-11-08,8850.000000,8875.000000,8725.000000,8750.000000,8504.591797,42525500
2022-11-09,8675.000000,8875.000000,8675.000000,8875.000000,8626.085938,96599500
2022-11-10,8725.000000,8800.000000,8725.000000,8800.000000,8553.189453,89463000
2022-11-11,8900.000000,8925.000000,8825.000000,8850.000000,8601.787109,59597900
2022-11-14,8875.000000,8900.000000,8750.000000,8750.000000,8504.591797,49208200
2022-11-15,8775.000000,8850.000000,8750.000000,8800.000000,8553.189453,59092900
2022-11-16,8625.000000,8675.000000,8550.000000,8600.000000,8358.798828,143424800
2022-11-17,8625.000000,8825.000000,8600.000000,8725.000000,8480.292969,72679800
2022-11-18,8725.000000,8900.000000,8725.000000,8825.000000,8577.489258,83556900
2022-11-21,8875.000000,8900.000000,8725.000000,8725.000000,8480.292969,35901000
2022-11-22,8900.000000,8950.000000,8850.000000,8900.000000,8650.384766,84684200
2022-11-23,8900.000000,8975.000000,8875.000000,8875.000000,8626.085938,84642100
2022-11-24,8975.000000,9000.000000,8950.000000,9000.000000,8747.581055,53520800
2022-11-25,9000.000000,9000.000000,8900.000000,8975.000000,8723.281250,75048300
2022-11-28,9050.000000,9100.000000,8975.000000,9025.000000,8771.878906,96209700
2022-11-29,8975.000000,9075.000000,8925.000000,8975.000000,8723.281250,91562100
2022-11-30,8875.000000,9400.000000,8850.000000,9300.000000,9039.166016,644359600
2022-12-01,9275.000000,9350.000000,9000.000000,9000.000000,8747.581055,155775400
2022-12-02,8900.000000,8975.000000,8900.000000,8900.000000,8684.156250,130982100
2022-12-05,8800.000000,8900.000000,8775.000000,8775.000000,8562.188477,114656300
2022-12-06,8725.000000,8750.000000,8575.000000,8675.000000,8464.613281,180553800
2022-12-07,8500.000000,8575.000000,8450.000000,8450.000000,8245.070313,229308700
2022-12-08,8375.000000,8575.000000,8350.000000,8500.000000,8293.857422,172590100
2022-12-09,8500.000000,8600.000000,8450.000000,8575.000000,8367.039063,90851300
2022-12-12,8525.000000,8700.000000,8475.000000,8700.000000,8489.007813,102851800
2022-12-13,8625.000000,8700.000000,8550.000000,8700.000000,8489.007813,104580200
2022-12-14,8600.000000,8700.000000,8525.000000,8625.000000,8415.826172,118164300
2022-12-15,8575.000000,8600.000000,8500.000000,8500.000000,8293.857422,113255700
2022-12-16,8425.000000,8650.000000,8400.000000,8600.000000,8391.432617,181516700
2022-12-19,8650.000000,8700.000000,8600.000000,8650.000000,8440.219727,67482900
2022-12-20,8550.000000,8650.000000,8550.000000,8575.000000,8367.039063,41243700
2022-12-21,8600.000000,8700.000000,8575.000000,8675.000000,8464.613281,33617700
2022-12-22,8650.000000,8675.000000,8575.000000,8575.000000,8367.039063,59591500
2022-12-23,8525.000000,8575.000000,8500.000000,8500.000000,8293.857422,47393000
2022-12-26,8500.000000,8625.000000,8500.000000,8575.000000,8367.039063,20495900
2022-12-27,8600.000000,8650.000000,8575.000000,8600.000000,8391.432617,27193800
2022-12-28,8650.000000,8650.000000,8550.000000,8650.000000,8440.219727,40420200
2022-12-29,8525.000000,8600.000000,8500.000000,8575.000000,8367.039063,47020900
2022-12-30,8575.000000,8650.000000,8550.000000,8550.000000,8342.645508,44681400
2023-01-02,8575.000000,8600.000000,8500.000000,8550.000000,8342.645508,10653900
2023-01-03,8550.000000,8600.000000,8525.000000,8550.000000,8342.645508,27399100
2023-01-04,8525.000000,8575.000000,8350.000000,8350.000000,8147.495605,90918800
2023-01-05,8350.000000,8375.000000,8150.000000,8250.000000,8049.920410,128838500
2023-01-06,8100.000000,8325.000000,8100.000000,8300.000000,8098.708008,69286600
2023-01-09,8325.000000,8450.000000,8325.000000,8450.000000,8245.070313,86916900
2023-01-10,8400.000000,8425.000000,8150.000000,8175.000000,7976.739258,101759100
2023-01-11,8050.000000,8150.000000,8000.000000,8125.000000,7927.952148,96069100
2023-01-12,8150.000000,8275.000000,8125.000000,8175.000000,7976.739258,103804600
2023-01-13,8150.000000,8175.000000,8025.000000,8050.000000,7854.770996,119748200
2023-01-16,8050.000000,8200.000000,8050.000000,8150.000000,7952.346191,105710700
2023-01-17,8175.000000,8375.000000,8150.000000,8325.000000,8123.101563,88695900
2023-01-18,8200.000000,8325.000000,8175.000000,8300.000000,8098.708008,96814600
2023-01-19,8350.000000,8350.000000,8250.000000,8325.000000,8123.101563,66391800
2023-01-20,8275.000000,8325.000000,8250.000000,8300.000000,8098.708008,96859500
2023-01-24,8300.000000,8350.000000,8225.000000,8225.000000,8025.527344,42474500
2023-01-25,8300.000000,8300.000000,8200.000000,8200.000000,8001.133301,66124500
2023-01-26,8225.000000,8475.000000,8225.000000,8475.000000,8269.463867,77582300
2023-01-27,8700.000000,8850.000000,8550.000000,8700.000000,8489.007813,196804700
2023-01-30,8725.000000,8775.000000,8575.000000,8700.000000,8489.007813,68544300
2023-01-31,8625.000000,8675.000000,8475.000000,8475.000000,8269.463867,200589000
2023-02-01,8575.000000,8575.000000,8450.000000,8500.000000,8293.857422,77396200
2023-02-02,8425.000000,8525.000000,8400.000000,8450.000000,8245.070313,99109500
2023-02-03,8550.000000,8700.000000,8500.000000,8700.000000,8489.007813,71716700
2023-02-06,8750.000000,8750.000000,8650.000000,8725.000000,8513.401367,117757700
2023-02-07,8775.000000,8850.000000,8750.000000,8850.000000,8635.370117,116014700
2023-02-08,8825.000000,8850.000000,8800.000000,8825.000000,8610.975586,54495500
2023-02-09,8825.000000,8900.000000,8800.000000,8900.000000,8684.156250,72381700
2023-02-10,8875.000000,8900.000000,8700.000000,8825.000000,8610.975586,62060900
2023-02-13,8875.000000,8900.000000,8775.000000,8875.000000,8659.763672,63775000
2023-02-14,8850.000000,8950.000000,8825.000000,8950.000000,8732.944336,81678200
2023-02-15,8875.000000,8900.000000,8750.000000,8875.000000,8659.763672,38037000
2023-02-16,8825.000000,8850.000000,8700.000000,8700.000000,8489.007813,66040400
2023-02-17,8775.000000,8850.000000,8725.000000,8725.000000,8513.401367,43588900
2023-02-20,8725.000000,8825.000000,8700.000000,8750.000000,8537.793945,40077000
2023-02-21,8775.000000,8800.000000,8700.000000,8700.000000,8489.007813,25390500
2023-02-22,8700.000000,8750.000000,8625.000000,8675.000000,8464.613281,38671900
2023-02-23,8625.000000,8750.000000,8625.000000,8725.000000,8513.401367,53412300
2023-02-24,8775.000000,8850.000000,8675.000000,8675.000000,8464.613281,44123400
2023-02-27,8675.000000,8775.000000,8650.000000,8775.000000,8562.188477,59983900
2023-02-28,8775.000000,8775.000000,8675.000000,8750.000000,8537.793945,106349400
2023-03-01,8725.000000,8750.000000,8600.000000,8600.000000,8391.432617,67034700
2023-03-02,8600.000000,8700.000000,8600.000000,8625.000000,8415.826172,56672000
2023-03-03,8650.000000,8675.000000,8475.000000,8475.000000,8269.463867,95376900
2023-03-06,8550.000000,8550.000000,8400.000000,8400.000000,8196.283203,92652000
2023-03-07,8350.000000,8475.000000,8350.000000,8425.000000,8220.676758,106115600
2023-03-08,8400.000000,8575.000000,8400.000000,8575.000000,8367.039063,79350900
2023-03-09,8650.000000,8650.000000,8550.000000,8575.000000,8367.039063,54201400
2023-03-10,8500.000000,8550.000000,8450.000000,8450.000000,8245.070313,59580100
2023-03-13,8450.000000,8625.000000,8450.000000,8550.000000,8342.645508,82077700
2023-03-14,8425.000000,8475.000000,8325.000000,8325.000000,8123.101563,90495300
2023-03-15,8450.000000,8475.000000,8325.000000,8325.000000,8123.101563,86747400
2023-03-16,8300.000000,8350.000000,8250.000000,8300.000000,8098.708008,105894000
2023-03-17,8375.000000,8450.000000,8325.000000,8375.000000,8171.888672,198558600
2023-03-20,8400.000000,8475.000000,8375.000000,8400.000000,8196.283203,37277900
2023-03-21,8400.000000,8500.000000,8375.000000,8500.000000,8293.857422,91617400
2023-03-24,8700.000000,8825.000000,8625.000000,8825.000000,8610.975586,145603600
2023-03-27,8825.000000,8825.000000,8700.000000,8700.000000,8489.007813,110692800
2023-03-28,8800.000000,8800.000000,8675.000000,8675.000000,8464.613281,98296600
2023-03-29,8675.000000,8800.000000,8625.000000,8800.000000,8758.212891,101068200
2023-03-30,8900.000000,8900.000000,8800.000000,8825.000000,8783.093750,118912100
2023-03-31,8825.000000,8850.000000,8725.000000,8750.000000,8708.450195,97146900
2023-04-03,8825.000000,8825.000000,8750.000000,8800.000000,8758.212891,60288900
2023-04-04,8825.000000,8825.000000,8650.000000,8775.000000,8733.331055,60975800
2023-04-05,8775.000000,8800.000000,8725.000000,8725.000000,8683.568359,36922100
2023-04-06,8700.000000,8775.000000,8700.000000,8750.000000,8708.450195,45489400
2023-04-10,8725.000000,8800.000000,8700.000000,8800.000000,8758.212891,32996000
2023-04-11,8825.000000,8825.000000,8750.000000,8825.000000,8783.093750,44554300
2023-04-12,8900.000000,8900.000000,8825.000000,8900.000000,8857.737305,91903600
2023-04-13,8950.000000,8950.000000,8875.000000,8925.000000,8882.619141,51726500
2023-04-14,9000.000000,9000.000000,8950.000000,9000.000000,8957.262695,110354200
2023-04-17,9025.000000,9050.000000,8900.000000,9025.000000,8982.143555,83946900
2023-04-18,9050.000000,9175.000000,9025.000000,9125.000000,9081.668945,91178700
2023-04-26,9125.000000,9200.000000,9000.000000,9200.000000,9156.313477,186928200
2023-04-27,9100.000000,9175.000000,9075.000000,9150.000000,9106.550781,54842400
2023-04-28,9100.000000,9125.000000,9050.000000,9050.000000,9007.025391,145775300
2023-05-02,9100.000000,9100.000000,8900.000000,9050.000000,9007.025391,83645900
2023-05-03,9050.000000,9050.000000,8875.000000,8925.000000,8882.619141,83728800
2023-05-04,8925.000000,9025.000000,8875.000000,9000.000000,8957.262695,67565000
2023-05-05,9000.000000,9050.000000,8950.000000,9000.000000,8957.262695,64815100
2023-05-08,9000.000000,9075.000000,8950.000000,9000.000000,8957.262695,84754500
2023-05-09,8950.000000,8975.000000,8900.000000,8925.000000,8882.619141,40929600
2023-05-10,8925.000000,8950.000000,8900.000000,8925.000000,8882.619141,45322600
2023-05-11,8900.000000,8900.000000,8800.000000,8825.000000,8783.093750,81993900
2023-05-12,8750.000000,8875.000000,8725.000000,8800.000000,8758.212891,96525600
2023-05-15,8875.000000,8875.000000,8725.000000,8775.000000,8733.331055,64830300
2023-05-16,8800.000000,8825.000000,8700.000000,8700.000000,8658.687500,49497000
2023-05-17,8775.000000,8850.000000,8750.000000,8775.000000,8733.331055,69996100
2023-05-19,8900.000000,9000.000000,8825.000000,9000.000000,8957.262695,123592500
2023-05-22,9000.000000,9075.000000,8925.000000,9000.000000,8957.262695,91000000
2023-05-23,9050.000000,9150.000000,9025.000000,9125.000000,9081.668945,102980500
2023-05-24,9200.000000,9200.000000,9025.000000,9025.000000,8982.143555,77392900
2023-05-25,9100.000000,9150.000000,9050.000000,9050.000000,9007.025391,76325700
2023-05-26,9175.000000,9200.000000,9100.000000,9150.000000,9106.550781,55675900
2023-05-29,9250.000000,9250.000000,9075.000000,9150.000000,9106.550781,79148200
2023-05-30,9200.000000,9325.000000,9150.000000,9250.000000,9206.075195,97189500
2023-05-31,9300.000000,9325.000000,9050.000000,9050.000000,9007.025391,722827900
2023-06-05,9150.000000,9325.000000,9100.000000,9200.000000,9156.313477,163535600
2023-06-06,9050.000000,9200.000000,9050.000000,9150.000000,9106.550781,74872200
2023-06-07,9125.000000,9175.000000,9075.000000,9100.000000,9056.788086,87492200
2023-06-08,9075.000000,9125.000000,9075.000000,9125.000000,9081.668945,53188400
2023-06-09,9175.000000,9175.000000,9100.000000,9100.000000,9056.788086,44632400
2023-06-12,9150.000000,9150.000000,9100.000000,9150.000000,9106.550781,38082300
2023-06-13,9175.000000,9175.000000,9100.000000,9150.000000,9106.550781,45552600
2023-06-14,9100.000000,9125.000000,9050.000000,9075.000000,9031.906250,72223700
2023-06-15,9100.000000,9100.000000,9050.000000,9050.000000,9007.025391,59073000
2023-06-16,9100.000000,9100.000000,8975.000000,9050.000000,9007.025391,112769400
2023-06-19,9000.000000,9050.000000,9000.000000,9000.000000,8957.262695,32330600
2023-06-20,9025.000000,9050.000000,8950.000000,9050.000000,9007.025391,54990100
2023-06-21,9050.000000,9125.000000,9000.000000,9125.000000,9081.668945,42676300
2023-06-22,9125.000000,9150.000000,9050.000000,9050.000000,9007.025391,48291100
2023-06-23,9025.000000,9150.000000,9025.000000,9050.000000,9007.025391,47813500
2023-06-26,9025.000000,9125.000000,9025.000000,9075.000000,9031.906250,36389900
2023-06-27,9050.000000,9150.000000,9050.000000,9150.000000,9106.550781,36225100
2023-07-03,9025.000000,9075.000000,9025.000000,9075.000000,9031.906250,108855900
2023-07-04,9150.000000,9150.000000,9050.000000,9050.000000,9007.025391,35049300
2023-07-05,9050.000000,9075.000000,9025.000000,9050.000000,9007.025391,44609200
2023-07-06,9050.000000,9100.000000,9025.000000,9075.000000,9031.906250,52532400
2023-07-07,9025.000000,9100.000000,9025.000000,9025.000000,8982.143555,37641300
2023-07-10,9100.000000,9100.000000,9050.000000,9050.000000,9007.025391,28981500
2023-07-11,9100.000000,9100.000000,9025.000000,9025.000000,8982.143555,43703500
2023-07-12,9075.000000,9175.000000,9050.000000,9175.000000,9131.431641,61566500
2023-07-13,9200.000000,9225.000000,9125.000000,9125.000000,9081.668945,65230900
2023-07-14,9175.000000,9200.000000,9125.000000,9200.000000,9156.313477,55554500
2023-07-17,9200.000000,9250.000000,9175.000000,9175.000000,9131.431641,62550100
2023-07-18,9200.000000,9250.000000,9100.000000,9150.000000,9106.550781,52924600
2023-07-20,9200.000000,9225.000000,9125.000000,9150.000000,9106.550781,83476600
2023-07-21,9150.000000,9175.000000,9125.000000,9150.000000,9106.550781,42667800
2023-07-24,9200.000000,9200.000000,9100.000000,9100.000000,9056.788086,62061200
2023-07-25,9175.000000,9300.000000,9150.000000,9150.000000,9106.550781,122802700
2023-07-26,9175.000000,9350.000000,9125.000000,9350.000000,9305.600586,113868700
2023-07-27,9400.000000,9400.000000,9225.000000,9225.000000,9181.194336,77848400
2023-07-28,9200.000000,9225.000000,9125.000000,9125.000000,9081.668945,74510200
2023-07-31,9175.000000,9200.000000,9100.000000,9125.000000,9081.668945,80868000
2023-08-01,9175.000000,9175.000000,9100.000000,9125.000000,9081.668945,49756400
2023-08-02,9125.000000,9200.000000,9125.000000,9200.000000,9156.313477,60629900
2023-08-03,9150.000000,9300.000000,9150.000000,9250.000000,9206.075195,64596100
2023-08-04,9250.000000,9275.000000,9125.000000,9150.000000,9106.550781,52675900
2023-08-07,9150.000000,9275.000000,9150.000000,9275.000000,9230.957031,55589300
2023-08-08,9275.000000,9300.000000,9200.000000,9200.000000,9156.313477,43373400
2023-08-09,9275.000000,9400.000000,9250.000000,9400.000000,9355.363281,77056800
2023-08-10,9400.000000,9425.000000,9350.000000,9400.000000,9355.363281,76738100
2023-08-11,9425.000000,9450.000000,9375.000000,9400.000000,9355.363281,68898600
2023-08-14,9325.000000,9350.000000,9225.000000,9350.000000,9305.600586,75495400
2023-08-15,9325.000000,9375.000000,9300.000000,9300.000000,9255.837891,59303700
2023-08-16,9275.000000,9325.000000,9250.000000,9300.000000,9255.837891,53440000
2023-08-18,9250.000000,9350.000000,9250.000000,9250.000000,9206.075195,79328900
2023-08-21,9225.000000,9250.000000,9175.000000,9175.000000,9131.431641,73573000
2023-08-22,9150.000000,9325.000000,9150.000000,9300.000000,9255.837891,65664600
2023-08-23,9300.000000,9325.000000,9275.000000,9300.000000,9255.837891,63749800
2023-08-24,9250.000000,9325.000000,9200.000000,9200.000000,9156.313477,53725900
2023-08-25,9200.000000,9275.000000,9175.000000,9275.000000,9230.957031,50379000
2023-08-28,9250.000000,9250.000000,9200.000000,9200.000000,9156.313477,44423100
2023-08-29,9275.000000,9300.000000,9200.000000,9250.000000,9206.075195,45428500
2023-08-30,9300.000000,9300.000000,9200.000000,9200.000000,9156.313477,56227000
2023-08-31,9200.000000,9225.000000,9100.000000,9175.000000,9131.431641,136107200
2023-09-01,9200.000000,9275.000000,9175.000000,9225.000000,9181.194336,42152700
2023-09-04,9225.000000,9275.000000,9175.000000,9225.000000,9181.194336,40610600
2023-09-05,9250.000000,9250.000000,9200.000000,9225.000000,9181.194336,42007200
2023-09-06,9200.000000,9250.000000,9150.000000,9150.000000,9106.550781,49318400
2023-09-07,9125.000000,9175.000000,9100.000000,9175.000000,9131.431641,61405200
2023-09-08,9100.000000,9150.000000,9050.000000,9125.000000,9081.668945,80732300
2023-09-11,9075.000000,9125.000000,9075.000000,9125.000000,9081.668945,53155900
2023-09-12,9100.000000,9125.000000,9075.000000,9100.000000,9056.788086,66479000
2023-09-13,9050.000000,9075.000000,9000.000000,9075.000000,9031.906250,69490200
2023-09-14,9000.000000,9125.000000,9000.000000,9100.000000,9056.788086,112757900
2023-09-15,9050.000000,9100.000000,9000.000000,9000.000000,8957.262695,121005300
2023-09-18,9050.000000,9075.000000,9000.000000,9000.000000,8957.262695,34272200
2023-09-19,9000.000000,9075.000000,8975.000000,9075.000000,9031.906250,33325800
2023-09-20,9125.000000,9175.000000,9075.000000,9150.000000,9106.550781,54305500
2023-09-21,9125.000000,9150.000000,9075.000000,9125.000000,9081.668945,40607000
2023-09-22,9125.000000,9150.000000,9075.000000,9075.000000,9031.906250,42445300
2023-09-25,9075.000000,9075.000000,9000.000000,9000.000000,8957.262695,56132200
2023-09-26,9000.000000,9025.000000,8950.000000,8950.000000,8907.500000,73544700
2023-09-27,8900.000000,9000.000000,8875.000000,8875.000000,8832.856445,84345000
2023-09-29,8825.000000,8900.000000,8825.000000,8825.000000,8783.093750,118960000
2023-10-02,8900.000000,9100.000000,8875.000000,9075.000000,9031.906250,93663000
2023-10-03,9075.000000,9200.000000,9025.000000,9200.000000,9156.313477,98380200
2023-10-04,9200.000000,9250.000000,9125.000000,9200.000000,9156.313477,112582800
2023-10-05,9200.000000,9200.000000,9075.000000,9075.000000,9031.906250,72855700
2023-10-06,9100.000000,9100.000000,9025.000000,9025.000000,8982.143555,53344400
2023-10-09,9025.000000,9125.000000,9025.000000,9050.000000,9007.025391,43774500
2023-10-10,9000.000000,9000.000000,8925.000000,8925.000000,8882.619141,71966100
2023-10-11,8925.000000,9025.000000,8925.000000,8925.000000,8882.619141,84305800
2023-10-12,9000.000000,9100.000000,9000.000000,9050.000000,9007.025391,71064500
2023-10-13,9100.000000,9125.000000,9025.000000,9075.000000,9031.906250,62941800
2023-10-16,9125.000000,9125.000000,9050.000000,9100.000000,9056.788086,29429200
2023-10-17,9050.000000,9075.000000,8950.000000,8950.000000,8907.500000,59606000
2023-10-18,8925.000000,8950.000000,8850.000000,8850.000000,8807.974609,50919200
2023-10-19,8825.000000,8850.000000,8750.000000,8750.000000,8708.450195,89509700
2023-10-20,8725.000000,9025.000000,8725.000000,8975.000000,8932.381836,64554500
2023-10-23,8875.000000,8925.000000,8850.000000,8850.000000,8807.974609,50633500
2023-10-24,8775.000000,8875.000000,8775.000000,8775.000000,8733.331055,76963200
2023-10-25,8825.000000,8925.000000,8825.000000,8875.000000,8832.856445,54748400
2023-10-26,8925.000000,8950.000000,8725.000000,8725.000000,8683.568359,63199400
2023-10-27,8725.000000,8800.000000,8700.000000,8700.000000,8658.687500,52450700
2023-10-30,8700.000000,8850.000000,8700.000000,8850.000000,8807.974609,51958200
2023-10-31,8800.000000,8825.000000,8725.000000,8750.000000,8708.450195,64907600
2023-11-01,8750.000000,8775.000000,8600.000000,8600.000000,8559.162109,67027600
2023-11-02,8725.000000,8900.000000,8725.000000,8850.000000,8807.974609,56050900
2023-11-03,8925.000000,8950.000000,8850.000000,8900.000000,8857.737305,60414100
2023-11-06,8975.000000,9050.000000,8950.000000,9050.000000,9007.025391,84994200
2023-11-07,9000.000000,9025.000000,8900.000000,8975.000000,8932.381836,60648200
2023-11-08,8950.000000,9000.000000,8900.000000,9000.000000,8957.262695,31829300
2023-11-09,8900.000000,9050.000000,8900.000000,9000.000000,8957.262695,46076800
2023-11-10,8950.000000,9000.000000,8825.000000,8825.000000,8783.093750,50754600
2023-11-13,8875.000000,8925.000000,8850.000000,8875.000000,8832.856445,20827700
2023-11-14,8900.000000,8950.000000,8875.000000,8925.000000,8882.619141,37195700
2023-11-15,8975.000000,9050.000000,8950.000000,9050.000000,9007.025391,84977900
2023-11-16,9050.000000,9075.000000,8950.000000,9075.000000,9031.906250,48714300
2023-11-17,9025.000000,9075.000000,8975.000000,9075.000000,9031.906250,57050500
2023-11-20,8975.000000,9025.000000,8875.000000,8875.000000,8832.856445,49216000
2023-11-21,8825.000000,8900.000000,8775.000000,8775.000000,8733.331055,107614800
2023-11-22,8775.000000,8875.000000,8775.000000,8875.000000,8832.856445,40364800
2023-11-23,8850.000000,8975.000000,8850.000000,8925.000000,8882.619141,55542100
2023-11-24,8925.000000,8975.000000,8900.000000,8925.000000,8882.619141,43631900
2023-11-27,8900.000000,8950.000000,8875.000000,8875.000000,8832.856445,35679000
2023-11-28,8875.000000,8950.000000,8850.000000,8875.000000,8832.856445,69070600
2023-11-29,8900.000000,8950.000000,8900.000000,8900.000000,8857.737305,54715600
2023-11-30,8925.000000,8975.000000,8900.000000,8975.000000,8932.381836,205312100
2023-12-01,8925.000000,8975.000000,8900.000000,8950.000000,8907.500000,80566400
2023-12-04,8950.000000,9025.000000,8925.000000,8925.000000,8925.000000,54747400
2023-12-05,8950.000000,8950.000000,8825.000000,8900.000000,8900.000000,94363900
2023-12-06,8850.000000,8950.000000,8800.000000,8800.000000,8800.000000,81852800
2023-12-07,8750.000000,8825.000000,8725.000000,8825.000000,8825.000000,91322500
2023-12-08,8800.000000,8850.000000,8750.000000,8750.000000,8750.000000,43891600
2023-12-11,8675.000000,8775.000000,8675.000000,8750.000000,8750.000000,78642800
2023-12-12,8700.000000,8750.000000,8700.000000,8700.000000,8700.000000,87589300
2023-12-13,8700.000000,8750.000000,8675.000000,8675.000000,8675.000000,51560500
2023-12-14,8775.000000,9050.000000,8750.000000,9050.000000,9050.000000,115332800
2023-12-15,9125.000000,9225.000000,9075.000000,9225.000000,9225.000000,275013500
2023-12-18,9200.000000,9225.000000,9150.000000,9200.000000,9200.000000,111712200
2023-12-19,9125.000000,9250.000000,9125.000000,9250.000000,9250.000000,65174500
2023-12-20,9250.000000,9300.000000,9225.000000,9300.000000,9300.000000,72938100
2023-12-21,9300.000000,9325.000000,9250.000000,9325.000000,9325.000000,88116700
2023-12-22,9275.000000,9350.000000,9275.000000,9325.000000,9325.000000,64449600
2023-12-27,9375.000000,9400.000000,9325.000000,9375.000000,9375.000000,64464700
2023-12-28,9325.000000,9425.000000,9325.000000,9400.000000,9400.000000,70184600
2023-12-29,9425.000000,9450.000000,9350.000000,9400.000000,9400.000000,79903400
